name	length	type	molecule	unit	aliases
chrUn_KN150013v1	8488	unplaced		primary	NW_003334233.2,KN150013.1
chrUn_KN150014v1	13588	unplaced		primary	NW_003337111.1,KN150014.1
chrUn_KN150015v1	33441	unplaced		primary	NW_003337220.1,KN150015.1
chrUn_KN150016v1	21592	unplaced		primary	NW_003335387.1,KN150016.1
chrUn_KN150017v1	25636	unplaced		primary	NW_003337217.1,KN150017.1
chrUn_KN150018v1	1063	unplaced		primary	NW_008805420.1,KN150018.1
chrUn_KN150019v1	28998	unplaced		primary	NW_003337129.1,KN150019.1
chrUn_KN150020v1	11925	unplaced		primary	NW_003336607.1,KN150020.1
chrUn_KN150021v1	103967	unplaced		primary	NW_003337037.1,KN150021.1
chrUn_KN150022v1	76538	unplaced		primary	NW_003336365.1,KN150022.1
chrUn_KN150023v1	22153	unplaced		primary	NW_003336353.1,KN150023.1
chrUn_KN150024v1	1714	unplaced		primary	NW_003336344.1,KN150024.1
chrUn_KN150025v1	26343	unplaced		primary	NW_003337067.1,KN150025.1
chrUn_KN150026v1	1755	unplaced		primary	NW_003337185.1,KN150026.1
chrUn_KN150027v1	2148	unplaced		primary	NW_008805421.1,KN150027.1
chrUn_KN150028v1	19517	unplaced		primary	NW_008805422.1,KN150028.1
chrUn_KN150029v1	12415	unplaced		primary	NW_008805423.1,KN150029.1
chrUn_KN150030v1	57074	unplaced		primary	NW_003336951.2,KN150030.1
chrUn_KN150031v1	60899	unplaced		primary	NW_003337200.1,KN150031.1
chrUn_KN150032v1	29546	unplaced		primary	NW_003336336.1,KN150032.1
chrUn_KN150033v1	56448	unplaced		primary	NW_003336670.1,KN150033.1
chrUn_KN150034v1	1919	unplaced		primary	NW_008805424.1,KN150034.1
chrUn_KN150035v1	38086	unplaced		primary	NW_003334265.1,KN150035.1
chrUn_KN150036v1	4412	unplaced		primary	NW_008805425.1,KN150036.1
chrUn_KN150037v1	2866	unplaced		primary	NW_003336693.1,KN150037.1
chrUn_KN150038v1	71326	unplaced		primary	NW_003336974.1,KN150038.1
chrUn_KN150039v1	3463	unplaced		primary	NW_003335647.1,KN150039.1
chrUn_KN150040v1	19896	unplaced		primary	NW_008805426.1,KN150040.1
chrUn_KN150041v1	58003	unplaced		primary	NW_003334673.2,KN150041.1
chrUn_KN150042v1	30789	unplaced		primary	NW_003335185.2,KN150042.1
chrUn_KN150043v1	31984	unplaced		primary	NW_008805427.1,KN150043.1
chrUn_KN150044v1	9097	unplaced		primary	NW_003334669.1,KN150044.1
chrUn_KN150045v1	23207	unplaced		primary	NW_008805428.1,KN150045.1
chrUn_KN150046v1	148772	unplaced		primary	NW_003336786.1,KN150046.1
chrUn_KN150047v1	20749	unplaced		primary	NW_003337234.1,KN150047.1
chrUn_KN150048v1	128109	unplaced		primary	NW_003336792.1,KN150048.1
chrUn_KN150049v1	45008	unplaced		primary	NW_003336830.1,KN150049.1
chrUn_KN150050v1	8203	unplaced		primary	NW_008805429.1,KN150050.1
chrUn_KN150051v1	1995	unplaced		primary	NW_008805430.1,KN150051.1
chrUn_KN150052v1	15943	unplaced		primary	NW_003335153.1,KN150052.1
chrUn_KN150053v1	32328	unplaced		primary	NW_003335494.1,KN150053.1
chrUn_KN150054v1	16143	unplaced		primary	NW_003336990.1,KN150054.1
chrUn_KN150055v1	32561	unplaced		primary	NW_003335922.2,KN150055.1
chrUn_KN150056v1	29449	unplaced		primary	NW_008805431.1,KN150056.1
chrUn_KN150057v1	10736	unplaced		primary	NW_003336282.1,KN150057.1
chrUn_KN150058v1	21348	unplaced		primary	NW_003336625.1,KN150058.1
chrUn_KN150059v1	16588	unplaced		primary	NW_003334628.1,KN150059.1
chrUn_KN150060v1	80234	unplaced		primary	NW_003336912.2,KN150060.1
chrUn_KN150061v1	24048	unplaced		primary	NW_003336820.1,KN150061.1
chrUn_KN150062v1	35038	unplaced		primary	NW_003336370.1,KN150062.1
chrUn_KN150063v1	20846	unplaced		primary	NW_003335276.1,KN150063.1
chrUn_KN150064v1	14598	unplaced		primary	NW_003337176.1,KN150064.1
chrUn_KN150065v1	9859	unplaced		primary	NW_008805432.1,KN150065.1
chrUn_KN150066v1	29537	unplaced		primary	NW_003336574.1,KN150066.1
chrUn_KN150067v1	27325	unplaced		primary	NW_003336420.1,KN150067.1
chrUn_KN150068v1	62725	unplaced		primary	NW_003336525.1,KN150068.1
chrUn_KN150069v1	12799	unplaced		primary	NW_003336668.1,KN150069.1
chrUn_KN150070v1	14070	unplaced		primary	NW_008805433.1,KN150070.1
chrUn_KN150071v1	14960	unplaced		primary	NW_003336739.1,KN150071.1
chrUn_KN150072v1	13309	unplaced		primary	NW_003335332.2,KN150072.1
chrUn_KN150073v1	14052	unplaced		primary	NW_008805434.1,KN150073.1
chrUn_KN150074v1	28653	unplaced		primary	NW_003335891.1,KN150074.1
chrUn_KN150075v1	13883	unplaced		primary	NW_003335005.1,KN150075.1
chrUn_KN150076v1	14425	unplaced		primary	NW_003336326.1,KN150076.1
chrUn_KN150077v1	51360	unplaced		primary	NW_003336780.1,KN150077.1
chrUn_KN150078v1	12098	unplaced		primary	NW_003334214.1,KN150078.1
chrUn_KN150079v1	46800	unplaced		primary	NW_003336064.1,KN150079.1
chrUn_KN150080v1	37662	unplaced		primary	NW_003336501.1,KN150080.1
chrUn_KN150081v1	12836	unplaced		primary	NW_003336620.1,KN150081.1
chrUn_KN150082v1	8788	unplaced		primary	NW_003336755.1,KN150082.1
chrUn_KN150083v1	49514	unplaced		primary	NW_003337125.1,KN150083.1
chrUn_KN150084v1	24192	unplaced		primary	NW_003336468.1,KN150084.1
chrUn_KN150085v1	29177	unplaced		primary	NW_003334395.2,KN150085.1
chrUn_KN150086v1	1639	unplaced		primary	NW_003337228.1,KN150086.1
chrUn_KN150087v1	11020	unplaced		primary	NW_003337163.1,KN150087.1
chrUn_KN150088v1	24203	unplaced		primary	NW_003336639.1,KN150088.1
chrUn_KN150089v1	13104	unplaced		primary	NW_008805435.1,KN150089.1
chrUn_KN150090v1	12028	unplaced		primary	NW_003336362.1,KN150090.1
chrUn_KN150091v1	36410	unplaced		primary	NW_003334767.1,KN150091.1
chrUn_KN150092v1	14544	unplaced		primary	NW_003337253.1,KN150092.1
chrUn_KN150093v1	14738	unplaced		primary	NW_008805436.1,KN150093.1
chrUn_KN150094v1	7824	unplaced		primary	NW_008805437.1,KN150094.1
chrUn_KN150095v1	9204	unplaced		primary	NW_008805438.1,KN150095.1
chrUn_KN150096v1	11550	unplaced		primary	NW_008805439.1,KN150096.1
chrUn_KN150097v1	11690	unplaced		primary	NW_003336961.1,KN150097.1
chrUn_KN150098v1	68279	unplaced		primary	NW_003335654.1,KN150098.1
chrUn_KN150099v1	79937	unplaced		primary	NW_003337130.1,KN150099.1
chrUn_KN150100v1	9237	unplaced		primary	NW_003334852.2,KN150100.1
chrUn_KN150101v1	25174	unplaced		primary	NW_003335231.1,KN150101.1
chrUn_KN150102v1	34431	unplaced		primary	NW_003337197.1,KN150102.1
chrUn_KN150103v1	4090	unplaced		primary	NW_008805440.1,KN150103.1
chrUn_KN150104v1	53188	unplaced		primary	NW_003335567.1,KN150104.1
chrUn_KN150105v1	58062	unplaced		primary	NW_003337145.1,KN150105.1
chrUn_KN150106v1	56524	unplaced		primary	NW_003334032.1,KN150106.1
chrUn_KN150107v1	78223	unplaced		primary	NW_003336664.1,KN150107.1
chrUn_KN150108v1	19459	unplaced		primary	NW_003336241.2,KN150108.1
chrUn_KN150109v1	5564	unplaced		primary	NW_003335000.1,KN150109.1
chrUn_KN150110v1	9804	unplaced		primary	NW_003336548.1,KN150110.1
chrUn_KN150111v1	29931	unplaced		primary	NW_003335663.1,KN150111.1
chrUn_KN150112v1	3423	unplaced		primary	NW_003334114.1,KN150112.1
chrUn_KN150113v1	19310	unplaced		primary	NW_003336808.1,KN150113.1
chrUn_KN150114v1	24178	unplaced		primary	NW_003336645.1,KN150114.1
chrUn_KN150115v1	18676	unplaced		primary	NW_008805441.1,KN150115.1
chrUn_KN150116v1	15497	unplaced		primary	NW_003336506.1,KN150116.1
chrUn_KN150117v1	48543	unplaced		primary	NW_003336299.1,KN150117.1
chrUn_KN150118v1	54494	unplaced		primary	NW_003337121.1,KN150118.1
chrUn_KN150119v1	1143	unplaced		primary	NW_008805442.1,KN150119.1
chrUn_KN150120v1	27511	unplaced		primary	NW_008805443.1,KN150120.1
chrUn_KN150121v1	8447	unplaced		primary	NW_003337032.1,KN150121.1
chrUn_KN150122v1	67534	unplaced		primary	NW_003337033.1,KN150122.1
chrUn_KN150123v1	51978	unplaced		primary	NW_003334680.2,KN150123.1
chrUn_KN150124v1	27208	unplaced		primary	NW_003335791.1,KN150124.1
chrUn_KN150125v1	83315	unplaced		primary	NW_003337013.1,KN150125.1
chrUn_KN150126v1	24847	unplaced		primary	NW_003336385.1,KN150126.1
chrUn_KN150127v1	33302	unplaced		primary	NW_003336678.1,KN150127.1
chrUn_KN150128v1	12262	unplaced		primary	NW_003336812.1,KN150128.1
chrUn_KN150129v1	107891	unplaced		primary	NW_003337085.1,KN150129.1
chrUn_KN150130v1	9925	unplaced		primary	NW_008805444.1,KN150130.1
chrUn_KN150131v1	70868	unplaced		primary	NW_008805445.1,KN150131.1
chrUn_KN150132v1	13999	unplaced		primary	NW_003336900.1,KN150132.1
chrUn_KN150133v1	82225	unplaced		primary	NW_003334034.1,KN150133.1
chrUn_KN150134v1	29067	unplaced		primary	NW_003336226.1,KN150134.1
chrUn_KN150135v1	6944	unplaced		primary	NW_003334912.1,KN150135.1
chrUn_KN150136v1	49373	unplaced		primary	NW_003336484.1,KN150136.1
chrUn_KN150137v1	36779	unplaced		primary	NW_003336679.1,KN150137.1
chrUn_KN150138v1	14383	unplaced		primary	NW_003336688.1,KN150138.1
chrUn_KN150139v1	16647	unplaced		primary	NW_008805446.1,KN150139.1
chrUn_KN150140v1	32180	unplaced		primary	NW_003336878.2,KN150140.1
chrUn_KN150141v1	17117	unplaced		primary	NW_003335166.2,KN150141.1
chrUn_KN150142v1	16050	unplaced		primary	NW_003336182.2,KN150142.1
chrUn_KN150143v1	4977	unplaced		primary	NW_008805447.1,KN150143.1
chrUn_KN150144v1	14974	unplaced		primary	NW_003336479.1,KN150144.1
chrUn_KN150145v1	9970	unplaced		primary	NW_008805448.1,KN150145.1
chrUn_KN150146v1	9714	unplaced		primary	NW_003337126.1,KN150146.1
chrUn_KN150147v1	7977	unplaced		primary	NW_003335184.2,KN150147.1
chrUn_KN150148v1	44589	unplaced		primary	NW_003337040.2,KN150148.1
chrUn_KN150149v1	3784	unplaced		primary	NW_003336789.1,KN150149.1
chrUn_KN150150v1	9780	unplaced		primary	NW_008805449.1,KN150150.1
chrUn_KN150151v1	27317	unplaced		primary	NW_003336908.1,KN150151.1
chrUn_KN150152v1	9348	unplaced		primary	NW_008805450.1,KN150152.1
chrUn_KN150153v1	1545	unplaced		primary	NW_003334841.1,KN150153.1
chrUn_KN150154v1	21695	unplaced		primary	NW_003335322.1,KN150154.1
chrUn_KN150155v1	10282	unplaced		primary	NW_008805451.1,KN150155.1
chrUn_KN150156v1	33247	unplaced		primary	NW_003337259.1,KN150156.1
chrUn_KN150157v1	18756	unplaced		primary	NW_003337224.1,KN150157.1
chrUn_KN150158v1	106536	unplaced		primary	NW_003335383.2,KN150158.1
chrUn_KN150159v1	35229	unplaced		primary	NW_003337196.1,KN150159.1
chrUn_KN150160v1	17824	unplaced		primary	NW_003336286.1,KN150160.1
chrUn_KN150161v1	12647	unplaced		primary	NW_008805452.1,KN150161.1
chrUn_KN150162v1	10930	unplaced		primary	NW_003336381.1,KN150162.1
chrUn_KN150163v1	1082	unplaced		primary	NW_008805453.1,KN150163.1
chrUn_KN150164v1	11300	unplaced		primary	NW_003335796.1,KN150164.1
chrUn_KN150165v1	32739	unplaced		primary	NW_003336925.1,KN150165.1
chrUn_KN150166v1	49457	unplaced		primary	NW_003336541.1,KN150166.1
chrUn_KN150167v1	13466	unplaced		primary	NW_003336392.1,KN150167.1
chrUn_KN150168v1	28382	unplaced		primary	NW_003336254.1,KN150168.1
chrUn_KN150169v1	7260	unplaced		primary	NW_003334119.1,KN150169.1
chrUn_KN150170v1	55716	unplaced		primary	NW_003336404.2,KN150170.1
chrUn_KN150171v1	140649	unplaced		primary	NW_003336964.1,KN150171.1
chrUn_KN150172v1	40634	unplaced		primary	NW_008805454.1,KN150172.1
chrUn_KN150173v1	50946	unplaced		primary	NW_003336455.2,KN150173.1
chrUn_KN150174v1	13450	unplaced		primary	NW_008805455.1,KN150174.1
chrUn_KN150175v1	24612	unplaced		primary	NW_003337250.1,KN150175.1
chrUn_KN150176v1	69061	unplaced		primary	NW_003334499.2,KN150176.1
chrUn_KN150177v1	21670	unplaced		primary	NW_003336928.1,KN150177.1
chrUn_KN150178v1	28040	unplaced		primary	NW_003336606.2,KN150178.1
chrUn_KN150179v1	47473	unplaced		primary	NW_003336461.1,KN150179.1
chrUn_KN150180v1	1872	unplaced		primary	NW_003337031.1,KN150180.1
chrUn_KN150181v1	32761	unplaced		primary	NW_003335920.1,KN150181.1
chrUn_KN150182v1	11735	unplaced		primary	NW_003337162.1,KN150182.1
chrUn_KN150183v1	22266	unplaced		primary	NW_003334281.1,KN150183.1
chrUn_KN150184v1	16312	unplaced		primary	NW_003336327.1,KN150184.1
chrUn_KN150185v1	8651	unplaced		primary	NW_003336293.1,KN150185.1
chrUn_KN150186v1	23923	unplaced		primary	NW_003334071.2,KN150186.1
chrUn_KN150187v1	19179	unplaced		primary	NW_003336328.1,KN150187.1
chrUn_KN150188v1	9856	unplaced		primary	NW_008805456.1,KN150188.1
chrUn_KN150189v1	38868	unplaced		primary	NW_003336699.1,KN150189.1
chrUn_KN150190v1	11399	unplaced		primary	NW_003336858.1,KN150190.1
chrUn_KN150191v1	42303	unplaced		primary	NW_003334899.1,KN150191.1
chrUn_KN150192v1	1918	unplaced		primary	NW_008805457.1,KN150192.1
chrUn_KN150193v1	12580	unplaced		primary	NW_003336332.1,KN150193.1
chrUn_KN150194v1	13629	unplaced		primary	NW_003336375.1,KN150194.1
chrUn_KN150195v1	18921	unplaced		primary	NW_003336913.1,KN150195.1
chrUn_KN150196v1	89077	unplaced		primary	NW_008805458.1,KN150196.1
chrUn_KN150197v1	14532	unplaced		primary	NW_003337171.1,KN150197.1
chrUn_KN150198v1	18196	unplaced		primary	NW_003336446.1,KN150198.1
chrUn_KN150199v1	16564	unplaced		primary	NW_003336871.1,KN150199.1
chrUn_KN150200v1	31861	unplaced		primary	NW_008805459.1,KN150200.1
chrUn_KN150201v1	9480	unplaced		primary	NW_003336661.1,KN150201.1
chrUn_KN150202v1	15451	unplaced		primary	NW_003337002.1,KN150202.1
chrUn_KN150203v1	24004	unplaced		primary	NW_003337189.1,KN150203.1
chrUn_KN150204v1	95149	unplaced		primary	NW_003337204.1,KN150204.1
chrUn_KN150205v1	2620	unplaced		primary	NW_003337172.1,KN150205.1
chrUn_KN150206v1	2052	unplaced		primary	NW_003336388.1,KN150206.1
chrUn_KN150207v1	117821	unplaced		primary	NW_003335281.1,KN150207.1
chrUn_KN150208v1	33163	unplaced		primary	NW_003336930.1,KN150208.1
chrUn_KN150209v1	4398	unplaced		primary	NW_008805460.1,KN150209.1
chrUn_KN150210v1	12550	unplaced		primary	NW_003337136.1,KN150210.1
chrUn_KN150211v1	16386	unplaced		primary	NW_003336376.1,KN150211.1
chrUn_KN150212v1	18932	unplaced		primary	NW_003335408.1,KN150212.1
chrUn_KN150213v1	16101	unplaced		primary	NW_008805461.1,KN150213.1
chrUn_KN150214v1	162877	unplaced		primary	NW_003336732.1,KN150214.1
chrUn_KN150215v1	1237	unplaced		primary	NW_003334517.2,KN150215.1
chrUn_KN150216v1	1020	unplaced		primary	NW_008805462.1,KN150216.1
chrUn_KN150217v1	13840	unplaced		primary	NW_008805463.1,KN150217.1
chrUn_KN150218v1	15354	unplaced		primary	NW_003336601.1,KN150218.1
chrUn_KN150219v1	16672	unplaced		primary	NW_003336553.1,KN150219.1
chrUn_KN150220v1	29625	unplaced		primary	NW_003335052.1,KN150220.1
chrUn_KN150221v1	28122	unplaced		primary	NW_003336895.1,KN150221.1
chrUn_KN150222v1	110669	unplaced		primary	NW_003336730.1,KN150222.1
chrUn_KN150223v1	1141	unplaced		primary	NW_008805464.1,KN150223.1
chrUn_KN150224v1	24154	unplaced		primary	NW_003335355.2,KN150224.1
chrUn_KN150225v1	20429	unplaced		primary	NW_008805465.1,KN150225.1
chrUn_KN150226v1	25293	unplaced		primary	NW_003334453.1,KN150226.1
chrUn_KN150227v1	31979	unplaced		primary	NW_003336903.1,KN150227.1
chrUn_KN150228v1	17061	unplaced		primary	NW_003337202.1,KN150228.1
chrUn_KN150229v1	1251	unplaced		primary	NW_003336632.1,KN150229.1
chrUn_KN150230v1	149710	unplaced		primary	NW_003335764.1,KN150230.1
chrUn_KN150231v1	2322	unplaced		primary	NW_008805466.1,KN150231.1
chrUn_KN150232v1	53540	unplaced		primary	NW_003336350.1,KN150232.1
chrUn_KN150233v1	2246	unplaced		primary	NW_003336429.1,KN150233.1
chrUn_KN150234v1	18511	unplaced		primary	NW_003336769.1,KN150234.1
chrUn_KN150235v1	13664	unplaced		primary	NW_008805467.1,KN150235.1
chrUn_KN150236v1	19315	unplaced		primary	NW_008805468.1,KN150236.1
chrUn_KN150237v1	1732	unplaced		primary	NW_003336914.1,KN150237.1
chrUn_KN150238v1	9450	unplaced		primary	NW_003336515.1,KN150238.1
chrUn_KN150239v1	33607	unplaced		primary	NW_003337230.1,KN150239.1
chrUn_KN150240v1	31723	unplaced		primary	NW_003335884.2,KN150240.1
chrUn_KN150241v1	60821	unplaced		primary	NW_003336647.1,KN150241.1
chrUn_KN150242v1	20063	unplaced		primary	NW_003334219.2,KN150242.1
chrUn_KN150243v1	44953	unplaced		primary	NW_003336949.2,KN150243.1
chrUn_KN150244v1	42860	unplaced		primary	NW_003336894.1,KN150244.1
chrUn_KN150245v1	8814	unplaced		primary	NW_008805469.1,KN150245.1
chrUn_KN150246v1	15365	unplaced		primary	NW_008805470.1,KN150246.1
chrUn_KN150247v1	728	unplaced		primary	NW_008805471.1,KN150247.1
chrUn_KN150248v1	18273	unplaced		primary	NW_003337198.1,KN150248.1
chrUn_KN150249v1	12261	unplaced		primary	NW_003336377.1,KN150249.1
chrUn_KN150250v1	13560	unplaced		primary	NW_008805472.1,KN150250.1
chrUn_KN150251v1	26988	unplaced		primary	NW_008805473.1,KN150251.1
chrUn_KN150252v1	43133	unplaced		primary	NW_003334150.2,KN150252.1
chrUn_KN150253v1	3149	unplaced		primary	NW_003336972.2,KN150253.1
chrUn_KN150254v1	12144	unplaced		primary	NW_003336921.1,KN150254.1
chrUn_KN150255v1	36661	unplaced		primary	NW_003336517.1,KN150255.1
chrUn_KN150256v1	17390	unplaced		primary	NW_003336356.1,KN150256.1
chrUn_KN150257v1	12735	unplaced		primary	NW_003336819.1,KN150257.1
chrUn_KN150258v1	95885	unplaced		primary	NW_003337070.1,KN150258.1
chrUn_KN150259v1	50098	unplaced		primary	NW_003336396.1,KN150259.1
chrUn_KN150260v1	12318	unplaced		primary	NW_003337096.1,KN150260.1
chrUn_KN150261v1	5601	unplaced		primary	NW_008805474.1,KN150261.1
chrUn_KN150262v1	81659	unplaced		primary	NW_008805475.1,KN150262.1
chrUn_KN150263v1	31336	unplaced		primary	NW_003336283.1,KN150263.1
chrUn_KN150264v1	16955	unplaced		primary	NW_003334519.2,KN150264.1
chrUn_KN150265v1	51555	unplaced		primary	NW_003335278.1,KN150265.1
chrUn_KN150266v1	78263	unplaced		primary	NW_003336232.1,KN150266.1
chrUn_KN150267v1	77778	unplaced		primary	NW_003337203.1,KN150267.1
chrUn_KN150268v1	15280	unplaced		primary	NW_008805476.1,KN150268.1
chrUn_KN150269v1	48062	unplaced		primary	NW_003336662.1,KN150269.1
chrUn_KN150270v1	22285	unplaced		primary	NW_003337159.1,KN150270.1
chrUn_KN150271v1	12637	unplaced		primary	NW_003336846.1,KN150271.1
chrUn_KN150272v1	34295	unplaced		primary	NW_003336573.1,KN150272.1
chrUn_KN150273v1	81940	unplaced		primary	NW_003335280.1,KN150273.1
chrUn_KN150274v1	12247	unplaced		primary	NW_003336884.1,KN150274.1
chrUn_KN150275v1	13800	unplaced		primary	NW_003336488.1,KN150275.1
chrUn_KN150276v1	12942	unplaced		primary	NW_003336666.1,KN150276.1
chrUn_KN150277v1	1954	unplaced		primary	NW_008805477.1,KN150277.1
chrUn_KN150278v1	30978	unplaced		primary	NW_003337101.1,KN150278.1
chrUn_KN150279v1	11402	unplaced		primary	NW_003337080.1,KN150279.1
chrUn_KN150280v1	10487	unplaced		primary	NW_008805478.1,KN150280.1
chrUn_KN150281v1	3763	unplaced		primary	NW_008805479.1,KN150281.1
chrUn_KN150282v1	23758	unplaced		primary	NW_003336036.1,KN150282.1
chrUn_KN150283v1	13933	unplaced		primary	NW_008805480.1,KN150283.1
chrUn_KN150284v1	18131	unplaced		primary	NW_003336443.1,KN150284.1
chrUn_KN150285v1	25361	unplaced		primary	NW_003334203.1,KN150285.1
chrUn_KN150286v1	9068	unplaced		primary	NW_008805481.1,KN150286.1
chrUn_KN150287v1	11856	unplaced		primary	NW_003337239.1,KN150287.1
chrUn_KN150288v1	12496	unplaced		primary	NW_008805482.1,KN150288.1
chrUn_KN150289v1	22206	unplaced		primary	NW_003336437.1,KN150289.1
chrUn_KN150290v1	18248	unplaced		primary	NW_003337065.1,KN150290.1
chrUn_KN150291v1	25796	unplaced		primary	NW_003336764.1,KN150291.1
chrUn_KN150292v1	9984	unplaced		primary	NW_003337025.1,KN150292.1
chrUn_KN150293v1	40764	unplaced		primary	NW_008805483.1,KN150293.1
chrUn_KN150294v1	1627	unplaced		primary	NW_008805484.1,KN150294.1
chrUn_KN150295v1	5486	unplaced		primary	NW_008805485.1,KN150295.1
chrUn_KN150296v1	10238	unplaced		primary	NW_003336834.1,KN150296.1
chrUn_KN150297v1	23472	unplaced		primary	NW_003337028.1,KN150297.1
chrUn_KN150298v1	1322	unplaced		primary	NW_008805486.1,KN150298.1
chrUn_KN150299v1	23511	unplaced		primary	NW_003337154.1,KN150299.1
chrUn_KN150300v1	9489	unplaced		primary	NW_003336674.1,KN150300.1
chrUn_KN150301v1	18664	unplaced		primary	NW_003336572.2,KN150301.1
chrUn_KN150302v1	13538	unplaced		primary	NW_008805487.1,KN150302.1
chrUn_KN150303v1	39288	unplaced		primary	NW_008805488.1,KN150303.1
chrUn_KN150304v1	10004	unplaced		primary	NW_008805489.1,KN150304.1
chrUn_KN150305v1	23261	unplaced		primary	NW_003336298.1,KN150305.1
chrUn_KN150306v1	36728	unplaced		primary	NW_003336603.1,KN150306.1
chrUn_KN150307v1	9167	unplaced		primary	NW_003336554.1,KN150307.1
chrUn_KN150308v1	18907	unplaced		primary	NW_003337131.2,KN150308.1
chrUn_KN150309v1	20999	unplaced		primary	NW_003336529.1,KN150309.1
chrUn_KN150310v1	20509	unplaced		primary	NW_008805490.1,KN150310.1
chrUn_KN150311v1	15747	unplaced		primary	NW_003337042.1,KN150311.1
chrUn_KN150312v1	17282	unplaced		primary	NW_008805491.1,KN150312.1
chrUn_KN150313v1	20655	unplaced		primary	NW_003336176.2,KN150313.1
chrUn_KN150314v1	12455	unplaced		primary	NW_003337059.1,KN150314.1
chrUn_KN150315v1	20424	unplaced		primary	NW_003337219.1,KN150315.1
chrUn_KN150316v1	11489	unplaced		primary	NW_008805492.1,KN150316.1
chrUn_KN150317v1	14866	unplaced		primary	NW_008805493.1,KN150317.1
chrUn_KN150318v1	2580	unplaced		primary	NW_008805494.1,KN150318.1
chrUn_KN150319v1	15807	unplaced		primary	NW_003336810.1,KN150319.1
chrUn_KN150320v1	1241	unplaced		primary	NW_008805495.1,KN150320.1
chrUn_KN150321v1	3079	unplaced		primary	NW_008805496.1,KN150321.1
chrUn_KN150322v1	19644	unplaced		primary	NW_008805497.1,KN150322.1
chrUn_KN150323v1	18137	unplaced		primary	NW_003336675.1,KN150323.1
chrUn_KN150324v1	24032	unplaced		primary	NW_003334033.1,KN150324.1
chrUn_KN150325v1	19525	unplaced		primary	NW_003336599.1,KN150325.1
chrUn_KN150326v1	109565	unplaced		primary	NW_003336663.1,KN150326.1
chrUn_KN150327v1	19949	unplaced		primary	NW_008805498.1,KN150327.1
chrUn_KN150328v1	17410	unplaced		primary	NW_003336978.1,KN150328.1
chrUn_KN150329v1	13297	unplaced		primary	NW_003337127.1,KN150329.1
chrUn_KN150330v1	28440	unplaced		primary	NW_003334988.2,KN150330.1
chrUn_KN150331v1	44968	unplaced		primary	NW_003336940.1,KN150331.1
chrUn_KN150332v1	22862	unplaced		primary	NW_003336784.1,KN150332.1
chrUn_KN150333v1	12275	unplaced		primary	NW_003335050.1,KN150333.1
chrUn_KN150334v1	22542	unplaced		primary	NW_003336876.1,KN150334.1
chrUn_KN150335v1	44504	unplaced		primary	NW_003337117.1,KN150335.1
chrUn_KN150336v1	48672	unplaced		primary	NW_003334683.1,KN150336.1
chrUn_KN150337v1	20260	unplaced		primary	NW_003336442.1,KN150337.1
chrUn_KN150338v1	1142	unplaced		primary	NW_003336815.1,KN150338.1
chrUn_KN150339v1	75108	unplaced		primary	NW_003334369.1,KN150339.1
chrUn_KN150340v1	28741	unplaced		primary	NW_003334670.1,KN150340.1
chrUn_KN150341v1	31147	unplaced		primary	NW_003337182.1,KN150341.1
chrUn_KN150342v1	82590	unplaced		primary	NW_003335650.1,KN150342.1
chrUn_KN150343v1	26928	unplaced		primary	NW_003336806.1,KN150343.1
chrUn_KN150344v1	19681	unplaced		primary	NW_008805499.1,KN150344.1
chrUn_KN150345v1	17012	unplaced		primary	NW_003337008.2,KN150345.1
chrUn_KN150346v1	70538	unplaced		primary	NW_003336813.1,KN150346.1
chrUn_KN150347v1	51528	unplaced		primary	NW_003336513.1,KN150347.1
chrUn_KN150348v1	42704	unplaced		primary	NW_003336418.1,KN150348.1
chrUn_KN150349v1	29114	unplaced		primary	NW_003336956.1,KN150349.1
chrUn_KN150350v1	9245	unplaced		primary	NW_003336410.1,KN150350.1
chrUn_KN150351v1	49608	unplaced		primary	NW_003336758.1,KN150351.1
chrUn_KN150352v1	15907	unplaced		primary	NW_003336681.1,KN150352.1
chrUn_KN150353v1	19631	unplaced		primary	NW_003336715.1,KN150353.1
chrUn_KN150354v1	1452	unplaced		primary	NW_003336475.1,KN150354.1
chrUn_KN150355v1	6731	unplaced		primary	NW_003337006.1,KN150355.1
chrUn_KN150356v1	1177	unplaced		primary	NW_008805500.1,KN150356.1
chrUn_KN150357v1	27326	unplaced		primary	NW_003337192.1,KN150357.1
chrUn_KN150358v1	9951	unplaced		primary	NW_008805501.1,KN150358.1
chrUn_KN150359v1	71383	unplaced		primary	NW_003337027.1,KN150359.1
chrUn_KN150360v1	15639	unplaced		primary	NW_003336934.1,KN150360.1
chrUn_KN150361v1	53624	unplaced		primary	NW_008805502.1,KN150361.1
chrUn_KN150362v1	17145	unplaced		primary	NW_003336636.1,KN150362.1
chrUn_KN150363v1	22766	unplaced		primary	NW_003336387.2,KN150363.1
chrUn_KN150364v1	15084	unplaced		primary	NW_003336746.1,KN150364.1
chrUn_KN150365v1	10769	unplaced		primary	NW_008805503.1,KN150365.1
chrUn_KN150366v1	10057	unplaced		primary	NW_003336766.1,KN150366.1
chrUn_KN150367v1	1114	unplaced		primary	NW_008805504.1,KN150367.1
chrUn_KN150368v1	18491	unplaced		primary	NW_003336088.1,KN150368.1
chrUn_KN150369v1	11460	unplaced		primary	NW_003336929.1,KN150369.1
chrUn_KN150370v1	1323	unplaced		primary	NW_008805505.1,KN150370.1
