name	length	type	molecule	unit	aliases
chrX_DS484758v1_random	1525	unlocalized	chrX	primary	NW_001846047.1,DS484758.1,211000022278692
chrX_DS484763v1_random	1519	unlocalized	chrX	primary	NW_001846052.1,DS484763.1,211000022278693
chrX_DS484765v1_random	1516	unlocalized	chrX	primary	NW_001846054.1,DS484765.1,211000022278227
chrX_DS484767v1_random	1510	unlocalized	chrX	primary	NW_001846056.1,DS484767.1,211000022279515
chrX_DS484768v1_random	1509	unlocalized	chrX	primary	NW_001846057.1,DS484768.1,211000022278861
chrX_DS484775v1_random	1492	unlocalized	chrX	primary	NW_001846064.1,DS484775.1,211000022279074
chrX_DS484777v1_random	1489	unlocalized	chrX	primary	NW_001846066.1,DS484777.1,211000022279066
chrX_DS484778v1_random	1488	unlocalized	chrX	primary	NW_001846067.1,DS484778.1,211000022278829
chrX_DS484783v1_random	1482	unlocalized	chrX	primary	NW_001846072.1,DS484783.1,211000022278827
chrX_DS484785v1_random	1478	unlocalized	chrX	primary	NW_001846074.1,DS484785.1,211000022278512
chrX_DS484786v1_random	1476	unlocalized	chrX	primary	NW_001846075.1,DS484786.1,211000022278851
chrX_DS484803v1_random	1461	unlocalized	chrX	primary	NW_001846092.1,DS484803.1,211000022278414
chrX_DS484809v1_random	1453	unlocalized	chrX	primary	NW_001846098.1,DS484809.1,211000022278252
chrX_DS484810v1_random	1452	unlocalized	chrX	primary	NW_001846099.1,DS484810.1,211000022278690
chrX_DS484811v1_random	1452	unlocalized	chrX	primary	NW_001846100.1,DS484811.1,211000022278618
chrX_DS484819v1_random	1441	unlocalized	chrX	primary	NW_001846108.1,DS484819.1,211000022278340
chrX_DS484826v1_random	1432	unlocalized	chrX	primary	NW_001846115.1,DS484826.1,211000022279437
chrX_DS484832v1_random	1425	unlocalized	chrX	primary	NW_001846121.1,DS484832.1,211000022279112
chrX_DS484833v1_random	1424	unlocalized	chrX	primary	NW_001846122.1,DS484833.1,211000022278322
chrX_DS484837v1_random	1423	unlocalized	chrX	primary	NW_001846126.1,DS484837.1,211000022278838
chrX_DS484839v1_random	1421	unlocalized	chrX	primary	NW_001846128.1,DS484839.1,211000022279068
chrX_DS484840v1_random	1419	unlocalized	chrX	primary	NW_001846129.1,DS484840.1,211000022278837
chrX_DS484845v1_random	1412	unlocalized	chrX	primary	NW_001846134.1,DS484845.1,211000022278342
chrX_DS484850v1_random	1408	unlocalized	chrX	primary	NW_001846139.1,DS484850.1,211000022278646
chrX_DS484857v1_random	1402	unlocalized	chrX	primary	NW_001846146.1,DS484857.1,211000022279888
chrX_DS484871v1_random	1386	unlocalized	chrX	primary	NW_001846160.1,DS484871.1,211000022278822
chrX_DS484879v1_random	1381	unlocalized	chrX	primary	NW_001846168.1,DS484879.1,211000022278644
chrX_DS484880v1_random	1380	unlocalized	chrX	primary	NW_001846169.1,DS484880.1,211000022278836
chrX_DS484890v1_random	1376	unlocalized	chrX	primary	NW_001846179.1,DS484890.1,211000022278855
chrX_DS484907v1_random	1361	unlocalized	chrX	primary	NW_001846196.1,DS484907.1,211000022280022
chrX_DS484911v1_random	1355	unlocalized	chrX	primary	NW_001846200.1,DS484911.1,211000022278609
chrX_DS484913v1_random	1355	unlocalized	chrX	primary	NW_001846202.1,DS484913.1,211000022278476
chrX_DS484928v1_random	1340	unlocalized	chrX	primary	NW_001846217.1,DS484928.1,211000022279073
chrX_DS484935v1_random	1336	unlocalized	chrX	primary	NW_001846224.1,DS484935.1,211000022278832
chrX_DS484951v1_random	1327	unlocalized	chrX	primary	NW_001846240.1,DS484951.1,211000022278470
chrX_DS484952v1_random	1326	unlocalized	chrX	primary	NW_001846241.1,DS484952.1,211000022279079
chrX_DS484953v1_random	1326	unlocalized	chrX	primary	NW_001846242.1,DS484953.1,211000022280034
chrX_DS484955v1_random	1323	unlocalized	chrX	primary	NW_001846244.1,DS484955.1,211000022278830
chrX_DS484961v1_random	1315	unlocalized	chrX	primary	NW_001846250.1,DS484961.1,211000022278492
chrX_DS484963v1_random	1315	unlocalized	chrX	primary	NW_001846252.1,DS484963.1,211000022279674
chrX_DS484965v1_random	1312	unlocalized	chrX	primary	NW_001846254.1,DS484965.1,211000022278268
chrX_DS484968v1_random	1311	unlocalized	chrX	primary	NW_001846257.1,DS484968.1,211000022278122
chrX_DS484970v1_random	1310	unlocalized	chrX	primary	NW_001846259.1,DS484970.1,211000022279944
chrX_DS484974v1_random	1309	unlocalized	chrX	primary	NW_001846263.1,DS484974.1,211000022279388
chrX_DS484978v1_random	1306	unlocalized	chrX	primary	NW_001846267.1,DS484978.1,211000022279767
chrX_DS484990v1_random	1301	unlocalized	chrX	primary	NW_001846279.1,DS484990.1,211000022279984
chrX_DS484995v1_random	1296	unlocalized	chrX	primary	NW_001846284.1,DS484995.1,211000022278607
chrX_DS484996v1_random	1295	unlocalized	chrX	primary	NW_001846285.1,DS484996.1,211000022278487
chrX_DS484997v1_random	1294	unlocalized	chrX	primary	NW_001846286.1,DS484997.1,211000022280007
chrX_DS485012v1_random	1284	unlocalized	chrX	primary	NW_001846301.1,DS485012.1,211000022279328
chrX_DS485015v1_random	1283	unlocalized	chrX	primary	NW_001846304.1,DS485015.1,211000022278324
chrX_DS485017v1_random	1281	unlocalized	chrX	primary	NW_001846306.1,DS485017.1,211000022279998
chrX_DS485043v1_random	1271	unlocalized	chrX	primary	NW_001846332.1,DS485043.1,211000022278856
chrX_DS485044v1_random	1271	unlocalized	chrX	primary	NW_001846333.1,DS485044.1,211000022279978
chrX_DS485049v1_random	1269	unlocalized	chrX	primary	NW_001846338.1,DS485049.1,211000022279764
chrX_DS485050v1_random	1268	unlocalized	chrX	primary	NW_001846339.1,DS485050.1,211000022279045
chrX_DS485054v1_random	1265	unlocalized	chrX	primary	NW_001846343.1,DS485054.1,211000022279721
chrX_DS485072v1_random	1260	unlocalized	chrX	primary	NW_001846361.1,DS485072.1,211000022279528
chrX_DS485074v1_random	1258	unlocalized	chrX	primary	NW_001846363.1,DS485074.1,211000022278382
chrX_DS485077v1_random	1258	unlocalized	chrX	primary	NW_001846366.1,DS485077.1,211000022278187
chrX_DS485078v1_random	1257	unlocalized	chrX	primary	NW_001846367.1,DS485078.1,211000022279610
chrX_DS485080v1_random	1253	unlocalized	chrX	primary	NW_001846369.1,DS485080.1,211000022279071
chrX_DS485081v1_random	1252	unlocalized	chrX	primary	NW_001846370.1,DS485081.1,211000022278691
chrX_DS485084v1_random	1251	unlocalized	chrX	primary	NW_001846373.1,DS485084.1,211000022278843
chrX_DS485096v1_random	1244	unlocalized	chrX	primary	NW_001846385.1,DS485096.1,211000022278478
chrX_DS485101v1_random	1241	unlocalized	chrX	primary	NW_001846390.1,DS485101.1,211000022278631
chrX_DS485104v1_random	1240	unlocalized	chrX	primary	NW_001846393.1,DS485104.1,211000022278505
chrX_DS485109v1_random	1238	unlocalized	chrX	primary	NW_001846398.1,DS485109.1,211000022278814
chrX_DS485110v1_random	1238	unlocalized	chrX	primary	NW_001846399.1,DS485110.1,211000022278640
chrX_DS485111v1_random	1238	unlocalized	chrX	primary	NW_001846400.1,DS485111.1,211000022278882
chrX_DS485112v1_random	1238	unlocalized	chrX	primary	NW_001846401.1,DS485112.1,211000022278971
chrX_DS485119v1_random	1235	unlocalized	chrX	primary	NW_001846408.1,DS485119.1,211000022279570
chrX_DS485126v1_random	1233	unlocalized	chrX	primary	NW_001846415.1,DS485126.1,211000022278654
chrX_DS485141v1_random	1228	unlocalized	chrX	primary	NW_001846430.1,DS485141.1,211000022278632
chrX_DS485164v1_random	1223	unlocalized	chrX	primary	NW_001846453.1,DS485164.1,211000022278624
chrX_DS485167v1_random	1221	unlocalized	chrX	primary	NW_001846456.1,DS485167.1,211000022278637
chrX_DS485172v1_random	1220	unlocalized	chrX	primary	NW_001846461.1,DS485172.1,211000022278297
chrX_DS485186v1_random	1212	unlocalized	chrX	primary	NW_001846475.1,DS485186.1,211000022279860
chrX_DS485189v1_random	1211	unlocalized	chrX	primary	NW_001846478.1,DS485189.1,211000022279300
chrX_DS485195v1_random	1209	unlocalized	chrX	primary	NW_001846484.1,DS485195.1,211000022279302
chrX_DS485201v1_random	1208	unlocalized	chrX	primary	NW_001846490.1,DS485201.1,211000022279862
chrX_DS485225v1_random	1200	unlocalized	chrX	primary	NW_001846514.1,DS485225.1,211000022279531
chrX_DS485235v1_random	1195	unlocalized	chrX	primary	NW_001846524.1,DS485235.1,211000022278231
chrX_DS485238v1_random	1195	unlocalized	chrX	primary	NW_001846527.1,DS485238.1,211000022278466
chrX_DS485257v1_random	1189	unlocalized	chrX	primary	NW_001846546.1,DS485257.1,211000022278479
chrX_DS485262v1_random	1189	unlocalized	chrX	primary	NW_001846551.1,DS485262.1,211000022278925
chrX_DS485266v1_random	1186	unlocalized	chrX	primary	NW_001846555.1,DS485266.1,211000022278355
chrX_DS485268v1_random	1186	unlocalized	chrX	primary	NW_001846557.1,DS485268.1,211000022279536
chrX_DS485271v1_random	1185	unlocalized	chrX	primary	NW_001846560.1,DS485271.1,211000022279290
chrX_DS485277v1_random	1184	unlocalized	chrX	primary	NW_001846566.1,DS485277.1,211000022278910
chrX_DS485278v1_random	1184	unlocalized	chrX	primary	NW_001846567.1,DS485278.1,211000022279339
chrX_DS485281v1_random	1184	unlocalized	chrX	primary	NW_001846570.1,DS485281.1,211000022279830
chrX_DS485287v1_random	1181	unlocalized	chrX	primary	NW_001846576.1,DS485287.1,211000022280077
chrX_DS485299v1_random	1178	unlocalized	chrX	primary	NW_001846588.1,DS485299.1,211000022279505
chrX_DS485300v1_random	1178	unlocalized	chrX	primary	NW_001846589.1,DS485300.1,211000022279012
chrX_DS485303v1_random	1175	unlocalized	chrX	primary	NW_001846592.1,DS485303.1,211000022279501
chrX_DS485305v1_random	1174	unlocalized	chrX	primary	NW_001846594.1,DS485305.1,211000022278610
chrX_DS485310v1_random	1173	unlocalized	chrX	primary	NW_001846599.1,DS485310.1,211000022279803
chrX_DS485334v1_random	1164	unlocalized	chrX	primary	NW_001846623.1,DS485334.1,211000022278950
chrX_DS485336v1_random	1163	unlocalized	chrX	primary	NW_001846625.1,DS485336.1,211000022279006
chrX_DS485345v1_random	1161	unlocalized	chrX	primary	NW_001846634.1,DS485345.1,211000022279833
chrX_DS485351v1_random	1161	unlocalized	chrX	primary	NW_001846640.1,DS485351.1,211000022279304
chrX_DS485358v1_random	1159	unlocalized	chrX	primary	NW_001846647.1,DS485358.1,211000022278477
chrX_DS485360v1_random	1159	unlocalized	chrX	primary	NW_001846649.1,DS485360.1,211000022279857
chrX_DS485364v1_random	1158	unlocalized	chrX	primary	NW_001846653.1,DS485364.1,211000022279773
chrX_DS485378v1_random	1155	unlocalized	chrX	primary	NW_001846667.1,DS485378.1,211000022278892
chrX_DS485384v1_random	1153	unlocalized	chrX	primary	NW_001846673.1,DS485384.1,211000022279881
chrX_DS485418v1_random	1145	unlocalized	chrX	primary	NW_001846707.1,DS485418.1,211000022279690
chrX_DS485454v1_random	1135	unlocalized	chrX	primary	NW_001846743.1,DS485454.1,211000022279543
chrX_DS485459v1_random	1134	unlocalized	chrX	primary	NW_001846748.1,DS485459.1,211000022280017
chrX_DS485465v1_random	1133	unlocalized	chrX	primary	NW_001846754.1,DS485465.1,211000022278516
chrX_DS485471v1_random	1131	unlocalized	chrX	primary	NW_001846760.1,DS485471.1,211000022278906
chrX_DS485476v1_random	1130	unlocalized	chrX	primary	NW_001846765.1,DS485476.1,211000022278485
chrX_DS485478v1_random	1129	unlocalized	chrX	primary	NW_001846767.1,DS485478.1,211000022278933
chrX_DS485514v1_random	1121	unlocalized	chrX	primary	NW_001846803.1,DS485514.1,211000022278360
chrX_DS485537v1_random	1115	unlocalized	chrX	primary	NW_001846826.1,DS485537.1,211000022279108
chrX_DS485549v1_random	1112	unlocalized	chrX	primary	NW_001846838.1,DS485549.1,211000022280023
chrX_DS485550v1_random	1112	unlocalized	chrX	primary	NW_001846839.1,DS485550.1,211000022280173
chrX_DS485562v1_random	1109	unlocalized	chrX	primary	NW_001846851.1,DS485562.1,211000022279859
chrX_DS485573v1_random	1107	unlocalized	chrX	primary	NW_001846862.1,DS485573.1,211000022278725
chrX_DS485592v1_random	1102	unlocalized	chrX	primary	NW_001846881.1,DS485592.1,211000022279604
chrX_DS485597v1_random	1100	unlocalized	chrX	primary	NW_001846886.1,DS485597.1,211000022279832
chrX_DS485599v1_random	1100	unlocalized	chrX	primary	NW_001846888.1,DS485599.1,211000022278880
chrX_DS485603v1_random	1098	unlocalized	chrX	primary	NW_001846892.1,DS485603.1,211000022279227
chrX_DS485606v1_random	1097	unlocalized	chrX	primary	NW_001846895.1,DS485606.1,211000022278326
chrX_DS485617v1_random	1093	unlocalized	chrX	primary	NW_001846906.1,DS485617.1,211000022279067
chrX_DS485618v1_random	1092	unlocalized	chrX	primary	NW_001846907.1,DS485618.1,211000022278236
chrX_DS485620v1_random	1091	unlocalized	chrX	primary	NW_001846909.1,DS485620.1,211000022278833
chrX_DS485635v1_random	1088	unlocalized	chrX	primary	NW_001846924.1,DS485635.1,211000022278909
chrX_DS485647v1_random	1086	unlocalized	chrX	primary	NW_001846936.1,DS485647.1,211000022279605
chrX_DS485649v1_random	1084	unlocalized	chrX	primary	NW_001846938.1,DS485649.1,211000022278486
chrX_DS485651v1_random	1084	unlocalized	chrX	primary	NW_001846940.1,DS485651.1,211000022280019
chrX_DS485660v1_random	1082	unlocalized	chrX	primary	NW_001846949.1,DS485660.1,211000022278623
chrX_DS485672v1_random	1078	unlocalized	chrX	primary	NW_001846961.1,DS485672.1,211000022279467
chrX_DS485676v1_random	1078	unlocalized	chrX	primary	NW_001846965.1,DS485676.1,211000022278524
chrX_DS485687v1_random	1075	unlocalized	chrX	primary	NW_001846976.1,DS485687.1,211000022278813
chrX_DS485691v1_random	1074	unlocalized	chrX	primary	NW_001846980.1,DS485691.1,211000022278704
chrX_DS485707v1_random	1071	unlocalized	chrX	primary	NW_001846996.1,DS485707.1,211000022279882
chrX_DS485723v1_random	1067	unlocalized	chrX	primary	NW_001847012.1,DS485723.1,211000022278635
chrX_DS485735v1_random	1063	unlocalized	chrX	primary	NW_001847024.1,DS485735.1,211000022278534
chrX_DS485738v1_random	1063	unlocalized	chrX	primary	NW_001847027.1,DS485738.1,211000022279306
chrX_DS485745v1_random	1062	unlocalized	chrX	primary	NW_001847034.1,DS485745.1,211000022278852
chrX_DS485756v1_random	1058	unlocalized	chrX	primary	NW_001847045.1,DS485756.1,211000022280125
chrX_DS485762v1_random	1057	unlocalized	chrX	primary	NW_001847051.1,DS485762.1,211000022279327
chrX_DS485765v1_random	1056	unlocalized	chrX	primary	NW_001847054.1,DS485765.1,211000022278417
chrX_DS485769v1_random	1055	unlocalized	chrX	primary	NW_001847058.1,DS485769.1,211000022278459
chrX_DS485771v1_random	1055	unlocalized	chrX	primary	NW_001847060.1,DS485771.1,211000022278841
chrX_DS485778v1_random	1053	unlocalized	chrX	primary	NW_001847067.1,DS485778.1,211000022279861
chrX_DS485782v1_random	1052	unlocalized	chrX	primary	NW_001847071.1,DS485782.1,211000022278835
chrX_DS485785v1_random	1051	unlocalized	chrX	primary	NW_001847074.1,DS485785.1,211000022278647
chrX_DS485790v1_random	1051	unlocalized	chrX	primary	NW_001847079.1,DS485790.1,211000022279291
chrX_DS485797v1_random	1049	unlocalized	chrX	primary	NW_001847086.1,DS485797.1,211000022278237
chrX_DS485798v1_random	1049	unlocalized	chrX	primary	NW_001847087.1,DS485798.1,211000022279086
chrX_DS485801v1_random	1048	unlocalized	chrX	primary	NW_001847090.1,DS485801.1,211000022278705
chrX_DS485813v1_random	1047	unlocalized	chrX	primary	NW_001847102.1,DS485813.1,211000022278504
chrX_DS485816v1_random	1046	unlocalized	chrX	primary	NW_001847105.1,DS485816.1,211000022279438
chrX_DS485836v1_random	1042	unlocalized	chrX	primary	NW_001847125.1,DS485836.1,211000022279083
chrX_DS485845v1_random	1040	unlocalized	chrX	primary	NW_001847134.1,DS485845.1,211000022278715
chrX_DS485852v1_random	1038	unlocalized	chrX	primary	NW_001847141.1,DS485852.1,211000022278824
chrX_DS485855v1_random	1037	unlocalized	chrX	primary	NW_001847144.1,DS485855.1,211000022278617
chrX_DS485856v1_random	1037	unlocalized	chrX	primary	NW_001847145.1,DS485856.1,211000022278818
chrX_DS485857v1_random	1037	unlocalized	chrX	primary	NW_001847146.1,DS485857.1,211000022279518
chrX_DS485860v1_random	1036	unlocalized	chrX	primary	NW_001847149.1,DS485860.1,211000022278596
chrX_DS485879v1_random	1031	unlocalized	chrX	primary	NW_001847168.1,DS485879.1,211000022279315
chrX_DS485898v1_random	1028	unlocalized	chrX	primary	NW_001847187.1,DS485898.1,211000022278834
chrX_DS485899v1_random	1027	unlocalized	chrX	primary	NW_001847188.1,DS485899.1,211000022279111
chrX_DS485909v1_random	1023	unlocalized	chrX	primary	NW_001847198.1,DS485909.1,211000022278669
chrX_DS485913v1_random	1022	unlocalized	chrX	primary	NW_001847202.1,DS485913.1,211000022278474
chrX_DS485934v1_random	1019	unlocalized	chrX	primary	NW_001847223.1,DS485934.1,211000022278638
chrX_DS485941v1_random	1018	unlocalized	chrX	primary	NW_001847230.1,DS485941.1,211000022278626
chrX_DS485942v1_random	1018	unlocalized	chrX	primary	NW_001847231.1,DS485942.1,211000022278350
chrX_DS485950v1_random	1015	unlocalized	chrX	primary	NW_001847239.1,DS485950.1,211000022279113
chrX_DS485959v1_random	1013	unlocalized	chrX	primary	NW_001847248.1,DS485959.1,211000022279010
chrX_DS485962v1_random	1012	unlocalized	chrX	primary	NW_001847251.1,DS485962.1,211000022278458
chrX_DS485967v1_random	1011	unlocalized	chrX	primary	NW_001847256.1,DS485967.1,211000022278483
chrX_DS485978v1_random	1008	unlocalized	chrX	primary	NW_001847267.1,DS485978.1,211000022279720
chrX_DS485981v1_random	1007	unlocalized	chrX	primary	NW_001847270.1,DS485981.1,211000022278488
chrX_DS485987v1_random	1005	unlocalized	chrX	primary	NW_001847276.1,DS485987.1,211000022278811
chrX_DS485994v1_random	1004	unlocalized	chrX	primary	NW_001847283.1,DS485994.1,211000022278230
chrY_CP007107v1_random	73091	unlocalized	chrY	primary	NW_007931108.1,CP007107.1,Y_mapped_Scaffold_5
chrY_CP007108v1_random	66731	unlocalized	chrY	primary	NW_007931109.1,CP007108.1,Y_mapped_Scaffold_9
chrY_CP007109v1_random	66439	unlocalized	chrY	primary	NW_007931110.1,CP007109.1,Y_mapped_Scaffold_12
chrY_CP007110v1_random	33316	unlocalized	chrY	primary	NW_007931111.1,CP007110.1,Y_mapped_Scaffold_15
chrY_CP007111v1_random	34521	unlocalized	chrY	primary	NW_007931112.1,CP007111.1,Y_mapped_Scaffold_18
chrY_CP007112v1_random	39041	unlocalized	chrY	primary	NW_007931113.1,CP007112.1,Y_mapped_Scaffold_20
chrY_CP007113v1_random	34359	unlocalized	chrY	primary	NW_007931114.1,CP007113.1,Y_mapped_Scaffold_21
chrY_CP007114v1_random	31460	unlocalized	chrY	primary	NW_007931115.1,CP007114.1,Y_mapped_Scaffold_23
chrY_CP007115v1_random	21921	unlocalized	chrY	primary	NW_007931116.1,CP007115.1,Y_mapped_Scaffold_26
chrY_CP007116v1_random	25805	unlocalized	chrY	primary	NW_007931117.1,CP007116.1,Y_mapped_Scaffold_30
chrY_CP007117v1_random	24380	unlocalized	chrY	primary	NW_007931118.1,CP007117.1,Y_mapped_Scaffold_34
chrY_CP007118v1_random	44104	unlocalized	chrY	primary	NW_007931119.1,CP007118.1,Y_mapped_Scaffold_53
chrY_CP007119v1_random	11498	unlocalized	chrY	primary	NW_007931120.1,CP007119.1,211000022279762
chrY_DS483677v1_random	12513	unlocalized	chrY	primary	NW_001844966.1,DS483677.1,211000022280742
chrY_DS483690v1_random	12001	unlocalized	chrY	primary	NW_001844979.1,DS483690.1,211000022280763
chrY_DS483725v1_random	13079	unlocalized	chrY	primary	NW_001845014.1,DS483725.1,211000022280187
chrY_DS483742v1_random	11763	unlocalized	chrY	primary	NW_001845031.1,DS483742.1,211000022279681
chrY_DS483778v1_random	5984	unlocalized	chrY	primary	NW_001845067.1,DS483778.1,211000022278684
chrY_DS483788v1_random	5564	unlocalized	chrY	primary	NW_001845077.1,DS483788.1,211000022280748
chrY_DS483790v1_random	5520	unlocalized	chrY	primary	NW_001845079.1,DS483790.1,211000022279688
chrY_DS483875v1_random	4197	unlocalized	chrY	primary	NW_001845164.1,DS483875.1,211000022280494
chrY_DS483889v1_random	4059	unlocalized	chrY	primary	NW_001845178.1,DS483889.1,211000022280504
chrY_DS483931v1_random	3713	unlocalized	chrY	primary	NW_001845220.1,DS483931.1,211000022280481
chrY_DS483959v1_random	3537	unlocalized	chrY	primary	NW_001845248.1,DS483959.1,211000022278601
chrY_DS483966v1_random	3502	unlocalized	chrY	primary	NW_001845255.1,DS483966.1,211000022279030
chrY_DS483967v1_random	3499	unlocalized	chrY	primary	NW_001845256.1,DS483967.1,211000022279468
chrY_DS483987v1_random	3375	unlocalized	chrY	primary	NW_001845276.1,DS483987.1,211000022278795
chrY_DS483988v1_random	3374	unlocalized	chrY	primary	NW_001845277.1,DS483988.1,211000022279951
chrY_DS483996v1_random	3341	unlocalized	chrY	primary	NW_001845285.1,DS483996.1,211000022280483
chrY_DS484021v1_random	3213	unlocalized	chrY	primary	NW_001845310.1,DS484021.1,211000022278218
chrY_DS484029v1_random	3195	unlocalized	chrY	primary	NW_001845318.1,DS484029.1,211000022280619
chrY_DS484037v1_random	3173	unlocalized	chrY	primary	NW_001845326.1,DS484037.1,211000022279224
chrY_DS484043v1_random	3154	unlocalized	chrY	primary	NW_001845332.1,DS484043.1,211000022279649
chrY_DS484049v1_random	3102	unlocalized	chrY	primary	NW_001845338.1,DS484049.1,211000022279186
chrY_DS484056v1_random	3077	unlocalized	chrY	primary	NW_001845345.1,DS484056.1,211000022278895
chrY_DS484063v1_random	3046	unlocalized	chrY	primary	NW_001845352.1,DS484063.1,211000022279642
chrY_DS484094v1_random	2922	unlocalized	chrY	primary	NW_001845383.1,DS484094.1,211000022280686
chrY_DS484103v1_random	2899	unlocalized	chrY	primary	NW_001845392.1,DS484103.1,211000022279532
chrY_DS484128v1_random	2836	unlocalized	chrY	primary	NW_001845417.1,DS484128.1,211000022279382
chrY_DS484142v1_random	2815	unlocalized	chrY	primary	NW_001845431.1,DS484142.1,211000022278436
chrY_DS484146v1_random	2799	unlocalized	chrY	primary	NW_001845435.1,DS484146.1,211000022278586
chrY_DS484164v1_random	2762	unlocalized	chrY	primary	NW_001845453.1,DS484164.1,211000022278734
chrY_DS484171v1_random	2728	unlocalized	chrY	primary	NW_001845460.1,DS484171.1,211000022279709
chrY_DS484175v1_random	2709	unlocalized	chrY	primary	NW_001845464.1,DS484175.1,211000022280138
chrY_DS484181v1_random	2694	unlocalized	chrY	primary	NW_001845470.1,DS484181.1,211000022279755
chrY_DS484184v1_random	2688	unlocalized	chrY	primary	NW_001845473.1,DS484184.1,211000022278278
chrY_DS484197v1_random	2642	unlocalized	chrY	primary	NW_001845486.1,DS484197.1,211000022279046
chrY_DS484233v1_random	2565	unlocalized	chrY	primary	NW_001845522.1,DS484233.1,211000022278509
chrY_DS484249v1_random	2522	unlocalized	chrY	primary	NW_001845538.1,DS484249.1,211000022279261
chrY_DS484250v1_random	2521	unlocalized	chrY	primary	NW_001845539.1,DS484250.1,211000022278743
chrY_DS484259v1_random	2508	unlocalized	chrY	primary	NW_001845548.1,DS484259.1,211000022278683
chrY_DS484266v1_random	2477	unlocalized	chrY	primary	NW_001845555.1,DS484266.1,211000022278802
chrY_DS484270v1_random	2473	unlocalized	chrY	primary	NW_001845559.1,DS484270.1,211000022278510
chrY_DS484336v1_random	2342	unlocalized	chrY	primary	NW_001845625.1,DS484336.1,211000022279334
chrY_DS484351v1_random	2303	unlocalized	chrY	primary	NW_001845640.1,DS484351.1,211000022278577
chrY_DS484377v1_random	2232	unlocalized	chrY	primary	NW_001845666.1,DS484377.1,211000022280024
chrY_DS484390v1_random	2206	unlocalized	chrY	primary	NW_001845679.1,DS484390.1,211000022279932
chrY_DS484441v1_random	2096	unlocalized	chrY	primary	NW_001845730.1,DS484441.1,211000022279583
chrY_DS484465v1_random	2063	unlocalized	chrY	primary	NW_001845754.1,DS484465.1,211000022279937
chrY_DS484492v1_random	2005	unlocalized	chrY	primary	NW_001845781.1,DS484492.1,211000022278984
chrY_DS484523v1_random	1961	unlocalized	chrY	primary	NW_001845812.1,DS484523.1,211000022279268
chrY_DS484530v1_random	1947	unlocalized	chrY	primary	NW_001845819.1,DS484530.1,211000022278449
chrY_DS484531v1_random	1946	unlocalized	chrY	primary	NW_001845820.1,DS484531.1,211000022279795
chrY_DS484574v1_random	1890	unlocalized	chrY	primary	NW_001845863.1,DS484574.1,211000022279104
chrY_DS484589v1_random	1863	unlocalized	chrY	primary	NW_001845878.1,DS484589.1,211000022279494
chrY_DS484631v1_random	1775	unlocalized	chrY	primary	NW_001845920.1,DS484631.1,211000022278941
chrY_DS484637v1_random	1766	unlocalized	chrY	primary	NW_001845926.1,DS484637.1,211000022279123
chrY_DS484641v1_random	1756	unlocalized	chrY	primary	NW_001845930.1,DS484641.1,211000022279989
chrY_DS484643v1_random	1751	unlocalized	chrY	primary	NW_001845932.1,DS484643.1,211000022278565
chrY_DS484665v1_random	1712	unlocalized	chrY	primary	NW_001845954.1,DS484665.1,211000022279026
chrY_DS484674v1_random	1690	unlocalized	chrY	primary	NW_001845963.1,DS484674.1,211000022279936
chrY_DS484675v1_random	1690	unlocalized	chrY	primary	NW_001845964.1,DS484675.1,211000022279025
chrY_DS484680v1_random	1683	unlocalized	chrY	primary	NW_001845969.1,DS484680.1,211000022279582
chrY_DS484681v1_random	1683	unlocalized	chrY	primary	NW_001845970.1,DS484681.1,211000022278709
chrY_DS484696v1_random	1637	unlocalized	chrY	primary	NW_001845985.1,DS484696.1,211000022279680
chrY_DS484706v1_random	1619	unlocalized	chrY	primary	NW_001845995.1,DS484706.1,211000022279090
chrY_DS484757v1_random	1525	unlocalized	chrY	primary	NW_001846046.1,DS484757.1,211000022279870
chrY_DS484781v1_random	1485	unlocalized	chrY	primary	NW_001846070.1,DS484781.1,211000022278872
chrY_DS484805v1_random	1459	unlocalized	chrY	primary	NW_001846094.1,DS484805.1,211000022278214
chrY_DS484807v1_random	1456	unlocalized	chrY	primary	NW_001846096.1,DS484807.1,211000022279963
chrY_DS484818v1_random	1443	unlocalized	chrY	primary	NW_001846107.1,DS484818.1,211000022278997
chrY_DS484820v1_random	1440	unlocalized	chrY	primary	NW_001846109.1,DS484820.1,211000022279876
chrY_DS484830v1_random	1429	unlocalized	chrY	primary	NW_001846119.1,DS484830.1,211000022279950
chrY_DS484863v1_random	1393	unlocalized	chrY	primary	NW_001846152.1,DS484863.1,211000022279279
chrY_DS484875v1_random	1383	unlocalized	chrY	primary	NW_001846164.1,DS484875.1,211000022280116
chrY_DS484876v1_random	1382	unlocalized	chrY	primary	NW_001846165.1,DS484876.1,211000022279907
chrY_DS484908v1_random	1360	unlocalized	chrY	primary	NW_001846197.1,DS484908.1,211000022279484
chrY_DS484909v1_random	1356	unlocalized	chrY	primary	NW_001846198.1,DS484909.1,211000022279392
chrY_DS484924v1_random	1341	unlocalized	chrY	primary	NW_001846213.1,DS484924.1,211000022280044
chrY_DS484942v1_random	1333	unlocalized	chrY	primary	NW_001846231.1,DS484942.1,211000022279550
chrY_DS484945v1_random	1330	unlocalized	chrY	primary	NW_001846234.1,DS484945.1,211000022279485
chrY_DS484956v1_random	1322	unlocalized	chrY	primary	NW_001846245.1,DS484956.1,211000022279404
chrY_DS484983v1_random	1304	unlocalized	chrY	primary	NW_001846272.1,DS484983.1,211000022279560
