name	length	type	molecule	unit	aliases
chrUn_KN150071v1	14960	unplaced		primary	KN150071.1,NW_003336739.1
chrUn_KN150072v1	13309	unplaced		primary	KN150072.1,NW_003335332.2
chrUn_KN150073v1	14052	unplaced		primary	KN150073.1,NW_008805434.1
chrUn_KN150074v1	28653	unplaced		primary	KN150074.1,NW_003335891.1
chrUn_KN150076v1	14425	unplaced		primary	KN150076.1,NW_003336326.1
chrUn_KN150077v1	51360	unplaced		primary	KN150077.1,NW_003336780.1
chrUn_KN150078v1	12098	unplaced		primary	KN150078.1,NW_003334214.1
chrUn_KN150079v1	46800	unplaced		primary	KN150079.1,NW_003336064.1
chrUn_KN150080v1	37662	unplaced		primary	KN150080.1,NW_003336501.1
chrUn_KN150081v1	12836	unplaced		primary	KN150081.1,NW_003336620.1
chrUn_KN150082v1	8788	unplaced		primary	KN150082.1,NW_003336755.1
chrUn_KN150083v1	49514	unplaced		primary	KN150083.1,NW_003337125.1
chrUn_KN150084v1	24192	unplaced		primary	KN150084.1,NW_003336468.1
chrUn_KN150085v1	29177	unplaced		primary	KN150085.1,NW_003334395.2
chrUn_KN150086v1	1639	unplaced		primary	KN150086.1,NW_003337228.1
chrUn_KN150089v1	13104	unplaced		primary	KN150089.1,NW_008805435.1
chrUn_KN150090v1	12028	unplaced		primary	KN150090.1,NW_003336362.1
chrUn_KN150092v1	14544	unplaced		primary	KN150092.1,NW_003337253.1
chrUn_KN150093v1	14738	unplaced		primary	KN150093.1,NW_008805436.1
chrUn_KN150094v1	7824	unplaced		primary	KN150094.1,NW_008805437.1
chrUn_KN150095v1	9204	unplaced		primary	KN150095.1,NW_008805438.1
chrUn_KN150097v1	11690	unplaced		primary	KN150097.1,NW_003336961.1
chrUn_KN150098v1	68279	unplaced		primary	KN150098.1,NW_003335654.1
chrUn_KN150100v1	9237	unplaced		primary	KN150100.1,NW_003334852.2
chrUn_KN150102v1	34431	unplaced		primary	KN150102.1,NW_003337197.1
chrUn_KN150103v1	4090	unplaced		primary	KN150103.1,NW_008805440.1
chrUn_KN150104v1	53188	unplaced		primary	KN150104.1,NW_003335567.1
chrUn_KN150105v1	58062	unplaced		primary	KN150105.1,NW_003337145.1
chrUn_KN150106v1	56524	unplaced		primary	KN150106.1,NW_003334032.1
chrUn_KN150110v1	9804	unplaced		primary	KN150110.1,NW_003336548.1
chrUn_KN150111v1	29931	unplaced		primary	KN150111.1,NW_003335663.1
chrUn_KN150112v1	3423	unplaced		primary	KN150112.1,NW_003334114.1
chrUn_KN150113v1	19310	unplaced		primary	KN150113.1,NW_003336808.1
chrUn_KN150114v1	24178	unplaced		primary	KN150114.1,NW_003336645.1
chrUn_KN150115v1	18676	unplaced		primary	KN150115.1,NW_008805441.1
chrUn_KN150117v1	48543	unplaced		primary	KN150117.1,NW_003336299.1
chrUn_KN150118v1	54494	unplaced		primary	KN150118.1,NW_003337121.1
chrUn_KN150119v1	1143	unplaced		primary	KN150119.1,NW_008805442.1
chrUn_KN150120v1	27511	unplaced		primary	KN150120.1,NW_008805443.1
chrUn_KN150121v1	8447	unplaced		primary	KN150121.1,NW_003337032.1
chrUn_KN150122v1	67534	unplaced		primary	KN150122.1,NW_003337033.1
chrUn_KN150123v1	51978	unplaced		primary	KN150123.1,NW_003334680.2
chrUn_KN150125v1	83315	unplaced		primary	KN150125.1,NW_003337013.1
chrUn_KN150126v1	24847	unplaced		primary	KN150126.1,NW_003336385.1
chrUn_KN150127v1	33302	unplaced		primary	KN150127.1,NW_003336678.1
chrUn_KN150128v1	12262	unplaced		primary	KN150128.1,NW_003336812.1
chrUn_KN150130v1	9925	unplaced		primary	KN150130.1,NW_008805444.1
chrUn_KN150131v1	70868	unplaced		primary	KN150131.1,NW_008805445.1
chrUn_KN150132v1	13999	unplaced		primary	KN150132.1,NW_003336900.1
chrUn_KN150133v2	53456	unplaced		primary	KN150133.2,NW_003334034.2
chrUn_KN150134v1	29067	unplaced		primary	KN150134.1,NW_003336226.1
chrUn_KN150136v1	49373	unplaced		primary	KN150136.1,NW_003336484.1
chrUn_KN150137v1	36779	unplaced		primary	KN150137.1,NW_003336679.1
chrUn_KN150140v2	19733	unplaced		primary	KN150140.2,NW_003336878.3
chrUn_KN150141v1	17117	unplaced		primary	KN150141.1,NW_003335166.2
chrUn_KN150144v1	14974	unplaced		primary	KN150144.1,NW_003336479.1
chrUn_KN150145v1	9970	unplaced		primary	KN150145.1,NW_008805448.1
chrUn_KN150146v1	9714	unplaced		primary	KN150146.1,NW_003337126.1
chrUn_KN150147v1	7977	unplaced		primary	KN150147.1,NW_003335184.2
chrUn_KN150148v1	44589	unplaced		primary	KN150148.1,NW_003337040.2
chrUn_KN150150v1	9780	unplaced		primary	KN150150.1,NW_008805449.1
chrUn_KN150152v1	9348	unplaced		primary	KN150152.1,NW_008805450.1
chrUn_KN150154v1	21695	unplaced		primary	KN150154.1,NW_003335322.1
chrUn_KN150155v1	10282	unplaced		primary	KN150155.1,NW_008805451.1
chrUn_KN150156v1	33247	unplaced		primary	KN150156.1,NW_003337259.1
chrUn_KN150157v1	18756	unplaced		primary	KN150157.1,NW_003337224.1
chrUn_KN150158v1	106536	unplaced		primary	KN150158.1,NW_003335383.2
chrUn_KN150159v1	35229	unplaced		primary	KN150159.1,NW_003337196.1
chrUn_KN150160v1	17824	unplaced		primary	KN150160.1,NW_003336286.1
chrUn_KN150161v1	12647	unplaced		primary	KN150161.1,NW_008805452.1
chrUn_KN150162v1	10930	unplaced		primary	KN150162.1,NW_003336381.1
chrUn_KN150164v1	11300	unplaced		primary	KN150164.1,NW_003335796.1
chrUn_KN150165v1	32739	unplaced		primary	KN150165.1,NW_003336925.1
chrUn_KN150166v1	49457	unplaced		primary	KN150166.1,NW_003336541.1
chrUn_KN150167v1	13466	unplaced		primary	KN150167.1,NW_003336392.1
chrUn_KN150168v1	28382	unplaced		primary	KN150168.1,NW_003336254.1
chrUn_KN150170v1	55716	unplaced		primary	KN150170.1,NW_003336404.2
chrUn_KN150171v1	140649	unplaced		primary	KN150171.1,NW_003336964.1
chrUn_KN150172v1	40634	unplaced		primary	KN150172.1,NW_008805454.1
chrUn_KN150173v1	50946	unplaced		primary	KN150173.1,NW_003336455.2
chrUn_KN150174v1	13450	unplaced		primary	KN150174.1,NW_008805455.1
chrUn_KN150175v1	24612	unplaced		primary	KN150175.1,NW_003337250.1
chrUn_KN150176v1	69061	unplaced		primary	KN150176.1,NW_003334499.2
chrUn_KN150177v1	21670	unplaced		primary	KN150177.1,NW_003336928.1
chrUn_KN150179v1	47473	unplaced		primary	KN150179.1,NW_003336461.1
chrUn_KN150180v1	1872	unplaced		primary	KN150180.1,NW_003337031.1
chrUn_KN150181v1	32761	unplaced		primary	KN150181.1,NW_003335920.1
chrUn_KN150182v1	11735	unplaced		primary	KN150182.1,NW_003337162.1
chrUn_KN150183v1	22266	unplaced		primary	KN150183.1,NW_003334281.1
chrUn_KN150184v1	16312	unplaced		primary	KN150184.1,NW_003336327.1
chrUn_KN150185v1	8651	unplaced		primary	KN150185.1,NW_003336293.1
chrUn_KN150186v1	23923	unplaced		primary	KN150186.1,NW_003334071.2
chrUn_KN150187v1	19179	unplaced		primary	KN150187.1,NW_003336328.1
chrUn_KN150189v1	38868	unplaced		primary	KN150189.1,NW_003336699.1
chrUn_KN150190v1	11399	unplaced		primary	KN150190.1,NW_003336858.1
chrUn_KN150191v1	42303	unplaced		primary	KN150191.1,NW_003334899.1
chrUn_KN150193v1	12580	unplaced		primary	KN150193.1,NW_003336332.1
chrUn_KN150194v1	13629	unplaced		primary	KN150194.1,NW_003336375.1
chrUn_KN150195v1	18921	unplaced		primary	KN150195.1,NW_003336913.1
chrUn_KN150196v1	89077	unplaced		primary	KN150196.1,NW_008805458.1
chrUn_KN150197v1	14532	unplaced		primary	KN150197.1,NW_003337171.1
chrUn_KN150199v1	16564	unplaced		primary	KN150199.1,NW_003336871.1
chrUn_KN150200v1	31861	unplaced		primary	KN150200.1,NW_008805459.1
chrUn_KN150201v1	9480	unplaced		primary	KN150201.1,NW_003336661.1
chrUn_KN150202v1	15451	unplaced		primary	KN150202.1,NW_003337002.1
chrUn_KN150203v1	24004	unplaced		primary	KN150203.1,NW_003337189.1
chrUn_KN150204v1	95149	unplaced		primary	KN150204.1,NW_003337204.1
chrUn_KN150205v1	2620	unplaced		primary	KN150205.1,NW_003337172.1
chrUn_KN150206v1	2052	unplaced		primary	KN150206.1,NW_003336388.1
chrUn_KN150210v1	12550	unplaced		primary	KN150210.1,NW_003337136.1
chrUn_KN150211v1	16386	unplaced		primary	KN150211.1,NW_003336376.1
chrUn_KN150212v1	18932	unplaced		primary	KN150212.1,NW_003335408.1
chrUn_KN150213v1	16101	unplaced		primary	KN150213.1,NW_008805461.1
chrUn_KN150214v1	162877	unplaced		primary	KN150214.1,NW_003336732.1
chrUn_KN150215v1	1237	unplaced		primary	KN150215.1,NW_003334517.2
chrUn_KN150216v1	1020	unplaced		primary	KN150216.1,NW_008805462.1
chrUn_KN150217v1	13840	unplaced		primary	KN150217.1,NW_008805463.1
chrUn_KN150218v1	15354	unplaced		primary	KN150218.1,NW_003336601.1
chrUn_KN150219v1	16672	unplaced		primary	KN150219.1,NW_003336553.1
chrUn_KN150220v1	29625	unplaced		primary	KN150220.1,NW_003335052.1
chrUn_KN150221v1	28122	unplaced		primary	KN150221.1,NW_003336895.1
chrUn_KN150222v1	110669	unplaced		primary	KN150222.1,NW_003336730.1
chrUn_KN150224v1	24154	unplaced		primary	KN150224.1,NW_003335355.2
chrUn_KN150225v1	20429	unplaced		primary	KN150225.1,NW_008805465.1
chrUn_KN150226v1	25293	unplaced		primary	KN150226.1,NW_003334453.1
chrUn_KN150227v1	31979	unplaced		primary	KN150227.1,NW_003336903.1
chrUn_KN150228v1	17061	unplaced		primary	KN150228.1,NW_003337202.1
chrUn_KN150229v1	1251	unplaced		primary	KN150229.1,NW_003336632.1
chrUn_KN150230v1	149710	unplaced		primary	KN150230.1,NW_003335764.1
chrUn_KN150231v1	2322	unplaced		primary	KN150231.1,NW_008805466.1
chrUn_KN150232v1	53540	unplaced		primary	KN150232.1,NW_003336350.1
chrUn_KN150233v1	2246	unplaced		primary	KN150233.1,NW_003336429.1
chrUn_KN150234v1	18511	unplaced		primary	KN150234.1,NW_003336769.1
chrUn_KN150236v1	19315	unplaced		primary	KN150236.1,NW_008805468.1
chrUn_KN150237v1	1732	unplaced		primary	KN150237.1,NW_003336914.1
chrUn_KN150238v1	9450	unplaced		primary	KN150238.1,NW_003336515.1
chrUn_KN150240v1	31723	unplaced		primary	KN150240.1,NW_003335884.2
chrUn_KN150241v1	60821	unplaced		primary	KN150241.1,NW_003336647.1
chrUn_KN150242v1	20063	unplaced		primary	KN150242.1,NW_003334219.2
chrUn_KN150243v2	45964	unplaced		primary	KN150243.2,NW_003336949.3
chrUn_KN150244v1	42860	unplaced		primary	KN150244.1,NW_003336894.1
chrUn_KN150246v1	15365	unplaced		primary	KN150246.1,NW_008805470.1
chrUn_KN150248v1	18273	unplaced		primary	KN150248.1,NW_003337198.1
chrUn_KN150249v1	12261	unplaced		primary	KN150249.1,NW_003336377.1
chrUn_KN150250v1	13560	unplaced		primary	KN150250.1,NW_008805472.1
chrUn_KN150251v1	26988	unplaced		primary	KN150251.1,NW_008805473.1
chrUn_KN150252v1	43133	unplaced		primary	KN150252.1,NW_003334150.2
chrUn_KN150253v1	3149	unplaced		primary	KN150253.1,NW_003336972.2
chrUn_KN150254v1	12144	unplaced		primary	KN150254.1,NW_003336921.1
chrUn_KN150255v2	29368	unplaced		primary	KN150255.2,NW_003336517.2
chrUn_KN150257v1	12735	unplaced		primary	KN150257.1,NW_003336819.1
chrUn_KN150258v1	95885	unplaced		primary	KN150258.1,NW_003337070.1
chrUn_KN150259v1	50098	unplaced		primary	KN150259.1,NW_003336396.1
chrUn_KN150260v1	12318	unplaced		primary	KN150260.1,NW_003337096.1
chrUn_KN150263v1	31336	unplaced		primary	KN150263.1,NW_003336283.1
chrUn_KN150264v1	16955	unplaced		primary	KN150264.1,NW_003334519.2
chrUn_KN150265v1	51555	unplaced		primary	KN150265.1,NW_003335278.1
chrUn_KN150267v1	77778	unplaced		primary	KN150267.1,NW_003337203.1
chrUn_KN150268v1	15280	unplaced		primary	KN150268.1,NW_008805476.1
chrUn_KN150269v1	48062	unplaced		primary	KN150269.1,NW_003336662.1
chrUn_KN150270v1	22285	unplaced		primary	KN150270.1,NW_003337159.1
chrUn_KN150271v1	12637	unplaced		primary	KN150271.1,NW_003336846.1
chrUn_KN150272v1	34295	unplaced		primary	KN150272.1,NW_003336573.1
chrUn_KN150274v1	12247	unplaced		primary	KN150274.1,NW_003336884.1
chrUn_KN150275v1	13800	unplaced		primary	KN150275.1,NW_003336488.1
chrUn_KN150276v1	12942	unplaced		primary	KN150276.1,NW_003336666.1
chrUn_KN150278v1	30978	unplaced		primary	KN150278.1,NW_003337101.1
chrUn_KN150279v1	11402	unplaced		primary	KN150279.1,NW_003337080.1
chrUn_KN150280v1	10487	unplaced		primary	KN150280.1,NW_008805478.1
chrUn_KN150282v1	23758	unplaced		primary	KN150282.1,NW_003336036.1
chrUn_KN150283v1	13933	unplaced		primary	KN150283.1,NW_008805480.1
chrUn_KN150284v1	18131	unplaced		primary	KN150284.1,NW_003336443.1
chrUn_KN150285v1	25361	unplaced		primary	KN150285.1,NW_003334203.1
chrUn_KN150286v1	9068	unplaced		primary	KN150286.1,NW_008805481.1
chrUn_KN150287v1	11856	unplaced		primary	KN150287.1,NW_003337239.1
chrUn_KN150289v1	22206	unplaced		primary	KN150289.1,NW_003336437.1
chrUn_KN150290v1	18248	unplaced		primary	KN150290.1,NW_003337065.1
chrUn_KN150291v1	25796	unplaced		primary	KN150291.1,NW_003336764.1
chrUn_KN150292v1	9984	unplaced		primary	KN150292.1,NW_003337025.1
chrUn_KN150293v1	40764	unplaced		primary	KN150293.1,NW_008805483.1
chrUn_KN150296v1	10238	unplaced		primary	KN150296.1,NW_003336834.1
chrUn_KN150297v1	23472	unplaced		primary	KN150297.1,NW_003337028.1
chrUn_KN150299v1	23511	unplaced		primary	KN150299.1,NW_003337154.1
chrUn_KN150300v1	9489	unplaced		primary	KN150300.1,NW_003336674.1
chrUn_KN150301v1	18664	unplaced		primary	KN150301.1,NW_003336572.2
chrUn_KN150302v1	13538	unplaced		primary	KN150302.1,NW_008805487.1
chrUn_KN150303v1	39288	unplaced		primary	KN150303.1,NW_008805488.1
chrUn_KN150306v1	36728	unplaced		primary	KN150306.1,NW_003336603.1
chrUn_KN150307v1	9167	unplaced		primary	KN150307.1,NW_003336554.1
chrUn_KN150308v1	18907	unplaced		primary	KN150308.1,NW_003337131.2
chrUn_KN150309v1	20999	unplaced		primary	KN150309.1,NW_003336529.1
chrUn_KN150310v1	20509	unplaced		primary	KN150310.1,NW_008805490.1
chrUn_KN150311v1	15747	unplaced		primary	KN150311.1,NW_003337042.1
chrUn_KN150312v1	17282	unplaced		primary	KN150312.1,NW_008805491.1
chrUn_KN150313v1	20655	unplaced		primary	KN150313.1,NW_003336176.2
chrUn_KN150314v1	12455	unplaced		primary	KN150314.1,NW_003337059.1
chrUn_KN150315v1	20424	unplaced		primary	KN150315.1,NW_003337219.1
chrUn_KN150317v1	14866	unplaced		primary	KN150317.1,NW_008805493.1
chrUn_KN150318v1	2580	unplaced		primary	KN150318.1,NW_008805494.1
chrUn_KN150319v1	15807	unplaced		primary	KN150319.1,NW_003336810.1
chrUn_KN150320v1	1241	unplaced		primary	KN150320.1,NW_008805495.1
chrUn_KN150322v1	19644	unplaced		primary	KN150322.1,NW_008805497.1
chrUn_KN150323v1	18137	unplaced		primary	KN150323.1,NW_003336675.1
chrUn_KN150324v1	24032	unplaced		primary	KN150324.1,NW_003334033.1
chrUn_KN150325v1	19525	unplaced		primary	KN150325.1,NW_003336599.1
chrUn_KN150326v1	109565	unplaced		primary	KN150326.1,NW_003336663.1
chrUn_KN150327v1	19949	unplaced		primary	KN150327.1,NW_008805498.1
chrUn_KN150328v1	17410	unplaced		primary	KN150328.1,NW_003336978.1
chrUn_KN150329v1	13297	unplaced		primary	KN150329.1,NW_003337127.1
chrUn_KN150330v1	28440	unplaced		primary	KN150330.1,NW_003334988.2
chrUn_KN150331v1	44968	unplaced		primary	KN150331.1,NW_003336940.1
chrUn_KN150332v1	22862	unplaced		primary	KN150332.1,NW_003336784.1
chrUn_KN150333v1	12275	unplaced		primary	KN150333.1,NW_003335050.1
chrUn_KN150334v1	22542	unplaced		primary	KN150334.1,NW_003336876.1
chrUn_KN150335v1	44504	unplaced		primary	KN150335.1,NW_003337117.1
chrUn_KN150336v1	48672	unplaced		primary	KN150336.1,NW_003334683.1
chrUn_KN150337v1	20260	unplaced		primary	KN150337.1,NW_003336442.1
chrUn_KN150338v1	1142	unplaced		primary	KN150338.1,NW_003336815.1
chrUn_KN150340v1	28741	unplaced		primary	KN150340.1,NW_003334670.1
chrUn_KN150341v1	31147	unplaced		primary	KN150341.1,NW_003337182.1
chrUn_KN150342v1	82590	unplaced		primary	KN150342.1,NW_003335650.1
chrUn_KN150343v1	26928	unplaced		primary	KN150343.1,NW_003336806.1
chrUn_KN150344v1	19681	unplaced		primary	KN150344.1,NW_008805499.1
chrUn_KN150345v1	17012	unplaced		primary	KN150345.1,NW_003337008.2
chrUn_KN150347v1	51528	unplaced		primary	KN150347.1,NW_003336513.1
chrUn_KN150349v1	29114	unplaced		primary	KN150349.1,NW_003336956.1
chrUn_KN150350v1	9245	unplaced		primary	KN150350.1,NW_003336410.1
chrUn_KN150351v1	49608	unplaced		primary	KN150351.1,NW_003336758.1
chrUn_KN150352v2	25352	unplaced		primary	KN150352.2,NW_003336681.2
chrUn_KN150353v1	19631	unplaced		primary	KN150353.1,NW_003336715.1
chrUn_KN150354v1	1452	unplaced		primary	KN150354.1,NW_003336475.1
chrUn_KN150355v1	6731	unplaced		primary	KN150355.1,NW_003337006.1
chrUn_KN150357v1	27326	unplaced		primary	KN150357.1,NW_003337192.1
chrUn_KN150358v1	9951	unplaced		primary	KN150358.1,NW_008805501.1
chrUn_KN150360v1	15639	unplaced		primary	KN150360.1,NW_003336934.1
chrUn_KN150361v1	53624	unplaced		primary	KN150361.1,NW_008805502.1
chrUn_KN150362v1	17145	unplaced		primary	KN150362.1,NW_003336636.1
chrUn_KN150363v1	22766	unplaced		primary	KN150363.1,NW_003336387.2
chrUn_KN150364v1	15084	unplaced		primary	KN150364.1,NW_003336746.1
chrUn_KN150365v1	10769	unplaced		primary	KN150365.1,NW_008805503.1
chrUn_KN150366v1	10057	unplaced		primary	KN150366.1,NW_003336766.1
chrUn_KN150368v1	18491	unplaced		primary	KN150368.1,NW_003336088.1
chrUn_KN150369v1	11460	unplaced		primary	KN150369.1,NW_003336929.1
chrUn_KN150371v1	13836	unplaced		primary	KN150371.1,NW_003336374.1
chrUn_KN150372v1	29560	unplaced		primary	KN150372.1,NW_003337097.1
chrUn_KN150374v1	9775	unplaced		primary	KN150374.1,NW_003336772.2
chrUn_KN150375v1	111208	unplaced		primary	KN150375.1,NW_008805506.1
chrUn_KN150379v1	29907	unplaced		primary	KN150379.1,NW_003336918.1
chrUn_KN150380v1	12144	unplaced		primary	KN150380.1,NW_003337115.1
chrUn_KN150382v1	14074	unplaced		primary	KN150382.1,NW_003336287.1
chrUn_KN150383v1	7777	unplaced		primary	KN150383.1,NW_003335266.1
chrUn_KN150384v1	22969	unplaced		primary	KN150384.1,NW_003337193.1
chrUn_KN150385v1	37055	unplaced		primary	KN150385.1,NW_003335289.1
chrUn_KN150386v1	35900	unplaced		primary	KN150386.1,NW_003337183.1
chrUn_KN150387v1	15215	unplaced		primary	KN150387.1,NW_003336845.1
chrUn_KN150388v1	22284	unplaced		primary	KN150388.1,NW_008805508.1
chrUn_KN150389v1	10334	unplaced		primary	KN150389.1,NW_008805509.1
chrUn_KN150390v1	19066	unplaced		primary	KN150390.1,NW_003336331.2
chrUn_KN150392v1	12069	unplaced		primary	KN150392.1,NW_003336185.1
chrUn_KN150393v1	12073	unplaced		primary	KN150393.1,NW_008805510.1
chrUn_KN150394v1	17139	unplaced		primary	KN150394.1,NW_003337222.1
chrUn_KN150395v1	9792	unplaced		primary	KN150395.1,NW_003336361.1
chrUn_KN150396v1	8176	unplaced		primary	KN150396.1,NW_003337207.1
chrUn_KN150397v1	17295	unplaced		primary	KN150397.1,NW_003336593.1
chrUn_KN150398v1	39557	unplaced		primary	KN150398.1,NW_003336425.1
chrUn_KN150399v1	19362	unplaced		primary	KN150399.1,NW_003337242.1
chrUn_KN150400v1	34930	unplaced		primary	KN150400.1,NW_003337146.1
chrUn_KN150401v1	10081	unplaced		primary	KN150401.1,NW_003336665.1
chrUn_KN150403v1	34697	unplaced		primary	KN150403.1,NW_003336855.1
chrUn_KN150404v1	18160	unplaced		primary	KN150404.1,NW_008805511.1
chrUn_KN150405v1	76919	unplaced		primary	KN150405.1,NW_003335907.1
chrUn_KN150406v1	17215	unplaced		primary	KN150406.1,NW_003334182.1
chrUn_KN150407v1	31814	unplaced		primary	KN150407.1,NW_003336727.1
chrUn_KN150408v1	37191	unplaced		primary	KN150408.1,NW_003337083.1
chrUn_KN150411v1	20886	unplaced		primary	KN150411.1,NW_003336533.1
chrUn_KN150412v1	9605	unplaced		primary	KN150412.1,NW_008805514.1
chrUn_KN150413v1	15078	unplaced		primary	KN150413.1,NW_003337251.1
chrUn_KN150414v1	35871	unplaced		primary	KN150414.1,NW_003337046.1
chrUn_KN150416v1	33835	unplaced		primary	KN150416.1,NW_003337161.1
chrUn_KN150418v1	14930	unplaced		primary	KN150418.1,NW_008805516.1
chrUn_KN150419v1	14114	unplaced		primary	KN150419.1,NW_003337233.1
chrUn_KN150420v1	14290	unplaced		primary	KN150420.1,NW_008805517.1
chrUn_KN150421v1	14951	unplaced		primary	KN150421.1,NW_003336994.1
chrUn_KN150422v1	15053	unplaced		primary	KN150422.1,NW_003336621.1
chrUn_KN150425v1	110593	unplaced		primary	KN150425.1,NW_003336436.1
chrUn_KN150426v1	21499	unplaced		primary	KN150426.1,NW_003334448.1
chrUn_KN150428v1	29216	unplaced		primary	KN150428.1,NW_003336422.1
chrUn_KN150429v1	17683	unplaced		primary	KN150429.1,NW_003337045.1
chrUn_KN150430v1	16452	unplaced		primary	KN150430.1,NW_003336966.1
chrUn_KN150431v1	89659	unplaced		primary	KN150431.1,NW_003336510.1
chrUn_KN150432v1	91010	unplaced		primary	KN150432.1,NW_003336612.1
chrUn_KN150434v1	12053	unplaced		primary	KN150434.1,NW_003336824.1
chrUn_KN150436v1	17739	unplaced		primary	KN150436.1,NW_003336998.2
chrUn_KN150437v1	1262	unplaced		primary	KN150437.1,NW_003335163.1
chrUn_KN150439v1	10343	unplaced		primary	KN150439.1,NW_003337068.1
chrUn_KN150440v1	1193	unplaced		primary	KN150440.1,NW_003334844.1
chrUn_KN150441v1	12439	unplaced		primary	KN150441.1,NW_003336324.1
chrUn_KN150443v1	11834	unplaced		primary	KN150443.1,NW_003337088.1
chrUn_KN150444v1	11830	unplaced		primary	KN150444.1,NW_003336989.1
chrUn_KN150445v1	12072	unplaced		primary	KN150445.1,NW_008805522.1
chrUn_KN150446v1	12446	unplaced		primary	KN150446.1,NW_008805523.1
chrUn_KN150449v1	62607	unplaced		primary	KN150449.1,NW_008805526.1
chrUn_KN150450v1	25362	unplaced		primary	KN150450.1,NW_008805527.1
chrUn_KN150451v1	14920	unplaced		primary	KN150451.1,NW_008805528.1
chrUn_KN150452v1	8345	unplaced		primary	KN150452.1,NW_003336441.1
chrUn_KN150453v1	13591	unplaced		primary	KN150453.1,NW_008805529.1
chrUn_KN150454v1	18479	unplaced		primary	KN150454.1,NW_003337265.1
chrUn_KN150455v1	73536	unplaced		primary	KN150455.1,NW_003337116.1
chrUn_KN150458v1	17481	unplaced		primary	KN150458.1,NW_003337124.1
chrUn_KN150459v1	45603	unplaced		primary	KN150459.1,NW_003337132.1
chrUn_KN150462v1	24623	unplaced		primary	KN150462.1,NW_003334810.2
chrUn_KN150464v1	24865	unplaced		primary	KN150464.1,NW_003337179.1
chrUn_KN150465v1	1765	unplaced		primary	KN150465.1,NW_008805532.1
chrUn_KN150466v1	41319	unplaced		primary	KN150466.1,NW_003336897.1
chrUn_KN150467v1	11202	unplaced		primary	KN150467.1,NW_008805533.1
chrUn_KN150468v1	25381	unplaced		primary	KN150468.1,NW_003336414.1
chrUn_KN150469v1	14614	unplaced		primary	KN150469.1,NW_003336514.1
chrUn_KN150470v1	2027	unplaced		primary	KN150470.1,NW_003335559.1
chrUn_KN150471v1	76663	unplaced		primary	KN150471.1,NW_003335375.1
chrUn_KN150472v1	14586	unplaced		primary	KN150472.1,NW_003337034.1
chrUn_KN150473v1	1285	unplaced		primary	KN150473.1,NW_008805534.1
chrUn_KN150475v1	17517	unplaced		primary	KN150475.1,NW_003335148.1
chrUn_KN150476v1	59211	unplaced		primary	KN150476.1,NW_003336445.1
chrUn_KN150477v1	61693	unplaced		primary	KN150477.1,NW_003337143.1
chrUn_KN150478v1	25813	unplaced		primary	KN150478.1,NW_003336671.1
chrUn_KN150479v1	48186	unplaced		primary	KN150479.1,NW_008805535.1
chrUn_KN150481v1	1008	unplaced		primary	KN150481.1,NW_003334506.1
chrUn_KN150483v1	17332	unplaced		primary	KN150483.1,NW_003337177.1
chrUn_KN150484v1	14965	unplaced		primary	KN150484.1,NW_003334956.2
chrUn_KN150485v1	7348	unplaced		primary	KN150485.1,NW_003337187.1
chrUn_KN150486v1	8572	unplaced		primary	KN150486.1,NW_008805538.1
chrUn_KN150487v1	123701	unplaced		primary	KN150487.1,NW_003336534.1
chrUn_KN150488v1	17582	unplaced		primary	KN150488.1,NW_003336507.1
chrUn_KN150489v1	26739	unplaced		primary	KN150489.1,NW_003336591.1
chrUn_KN150490v1	23057	unplaced		primary	KN150490.1,NW_008805539.1
chrUn_KN150491v1	13001	unplaced		primary	KN150491.1,NW_008805540.1
chrUn_KN150492v2	30275	unplaced		primary	KN150492.2,NW_003337261.2
chrUn_KN150493v1	35575	unplaced		primary	KN150493.1,NW_003336563.1
chrUn_KN150494v1	10108	unplaced		primary	KN150494.1,NW_003336347.1
chrUn_KN150495v1	28160	unplaced		primary	KN150495.1,NW_003336321.1
chrUn_KN150499v1	11840	unplaced		primary	KN150499.1,NW_003336729.1
chrUn_KN150500v1	19866	unplaced		primary	KN150500.1,NW_003336968.1
chrUn_KN150501v1	22392	unplaced		primary	KN150501.1,NW_003334575.1
chrUn_KN150502v1	13027	unplaced		primary	KN150502.1,NW_008805541.1
chrUn_KN150503v1	1834	unplaced		primary	KN150503.1,NW_003336687.2
chrUn_KN150504v1	12094	unplaced		primary	KN150504.1,NW_003337122.1
chrUn_KN150505v1	39265	unplaced		primary	KN150505.1,NW_008805542.1
chrUn_KN150506v1	14319	unplaced		primary	KN150506.1,NW_008805543.1
chrUn_KN150508v1	26814	unplaced		primary	KN150508.1,NW_003337071.1
chrUn_KN150509v1	11846	unplaced		primary	KN150509.1,NW_008805544.1
chrUn_KN150510v1	13237	unplaced		primary	KN150510.1,NW_003336872.1
chrUn_KN150511v1	38183	unplaced		primary	KN150511.1,NW_003337218.1
chrUn_KN150513v1	10220	unplaced		primary	KN150513.1,NW_003336451.1
chrUn_KN150514v1	19391	unplaced		primary	KN150514.1,NW_003336893.1
chrUn_KN150515v1	1813	unplaced		primary	KN150515.1,NW_003336686.1
chrUn_KN150516v1	49339	unplaced		primary	KN150516.1,NW_003335321.1
chrUn_KN150517v1	16171	unplaced		primary	KN150517.1,NW_003336995.1
chrUn_KN150518v1	40394	unplaced		primary	KN150518.1,NW_008805545.1
